y_true,y_pred_main_model,y_prob_main_model,y_pred_hyper_classifier,y_prob_hyper_classifier,y_pred_meta_classifier,y_prob_meta_classifier
False,0,0.0909244,0,0.0014888997,0,0.0050654914
True,1,0.936156,1,0.99783725,1,0.99449486
False,0,0.07017295,0,0.0016023163,0,0.0050654914
True,1,0.84095746,1,0.9984647,1,0.991932
False,0,0.03409541,0,0.004208192,0,0.0050654914
False,0,0.078881525,0,0.0014888997,0,0.0050654914
True,1,0.9833628,1,0.98624563,1,0.9854504
True,1,0.8143588,1,0.9984647,1,0.99171937
True,0,0.18146129,0,0.08236621,0,0.069357246
True,1,0.6089599,1,0.89659977,1,0.87392986
True,1,0.8836084,1,0.9984647,1,0.991932
False,0,0.1401132,0,0.0014888997,0,0.0050654914
True,1,0.884292,1,0.9984647,1,0.991932
True,0,0.44735372,1,0.98674,1,0.975804
True,1,0.85104287,1,0.9984647,1,0.991932
True,1,0.7698227,1,0.99555784,1,0.9914205
True,1,0.9572875,1,0.98970526,1,0.98835075
False,0,0.02314278,0,0.0019739198,0,0.0050654914
True,1,0.99547416,1,0.9984647,1,0.99456763
False,0,0.15388463,0,0.0016023163,0,0.0050654914
False,0,0.11623283,0,0.0014888997,0,0.0050654914
False,0,0.32493803,0,0.0014888997,0,0.0050654914
True,1,0.87671655,1,0.9976325,1,0.991932
True,1,0.99030286,1,0.99245775,1,0.994371
False,0,0.036643416,0,0.0014888997,0,0.0050654914
True,1,0.87409675,1,0.6781141,1,0.7939795
False,0,0.43645594,0,0.0014888997,0,0.007878492
True,1,0.92094684,1,0.98369825,1,0.97988796
True,1,0.724565,1,0.9984862,1,0.99171937
True,1,0.97485095,1,0.98369825,1,0.9854504
True,1,0.97813296,1,0.99631906,1,0.99456763
True,1,0.8342501,1,0.9965322,1,0.9916083
False,0,0.14928438,0,0.0014888997,0,0.0050654914
False,0,0.07812978,0,0.0016023163,0,0.0050654914
False,0,0.096961975,0,0.46335158,1,0.57429564
True,1,0.9891861,1,0.99581796,1,0.99456763
True,1,0.85771775,1,0.9984647,1,0.991932
False,0,0.05870363,0,0.0014888997,0,0.0050654914
True,1,0.92580134,1,0.9687762,1,0.94798464
True,0,0.25930342,1,0.9488371,1,0.90523607
True,1,0.6415875,1,0.7271401,1,0.85508466
True,1,0.51905906,1,0.9984647,1,0.99171937
False,0,0.24722636,0,0.0014888997,0,0.0050654914
True,0,0.25774336,1,0.9984647,1,0.98909235
True,1,0.83321285,1,0.9984647,1,0.9916083
False,0,0.18331048,0,0.0014888997,0,0.0050654914
False,0,0.016760986,0,0.0014888997,0,0.0050654914
True,1,0.967605,1,0.9984862,1,0.99456763
True,0,0.3993349,1,0.77063596,1,0.8231403
True,1,0.9050176,1,0.99444866,1,0.992192
True,1,0.9829298,1,0.9984862,1,0.99456763
True,1,0.9917092,1,0.9980217,1,0.99456763
False,0,0.026630236,0,0.0019739198,0,0.0050654914
False,0,0.19396463,0,0.0014888997,0,0.0050654914
True,1,0.7790779,1,0.89737535,1,0.87392986
True,0,0.42566037,1,0.9853231,1,0.975804
False,0,0.3220724,0,0.0014888997,0,0.0050654914
False,0,0.22539842,0,0.008333177,0,0.010296544
False,0,0.35729682,0,0.0033115332,0,0.0064683943
False,0,0.07271401,0,0.0014888997,0,0.0050654914
False,0,0.22886984,0,0.0014888997,0,0.0050654914
True,1,0.9626034,1,0.9808193,1,0.9646399
True,1,0.98990685,1,0.9984647,1,0.99456763
False,0,0.047607694,0,0.002465418,0,0.0050654914
False,0,0.20815465,0,0.0014888997,0,0.0050654914
False,0,0.05425517,0,0.012611564,0,0.010296544
True,1,0.8970974,1,0.96225554,1,0.94798464
False,0,0.34080476,0,0.0016023163,0,0.0064683943
True,1,0.89487314,1,0.98246783,1,0.97988796
True,1,0.95115316,1,0.9905252,1,0.994371
True,0,0.2862623,1,0.9984647,1,0.98909235
True,1,0.92317593,1,0.99784803,1,0.99246407
True,1,0.9442035,1,0.7979226,1,0.9114967
True,0,0.44929793,0,0.23418693,0,0.32971197
False,1,0.9322851,1,0.506114,1,0.71535873
False,0,0.15616709,0,0.0014888997,0,0.0050654914
True,1,0.86401975,1,0.9984647,1,0.991932
True,1,0.7139898,1,0.9984647,1,0.99171937
False,1,0.67677385,0,0.0014888997,0,0.007878492
False,0,0.13812241,0,0.0014888997,0,0.0050654914
True,1,0.9882935,1,0.99245185,1,0.994371
True,1,0.8991329,1,0.5830736,1,0.7494543
False,1,0.6991015,0,0.0014888997,0,0.007878492
True,1,0.9913306,1,0.98624563,1,0.9854504
False,0,0.06480077,0,0.0014888997,0,0.0050654914
True,1,0.96898186,1,0.9949451,1,0.994371
True,1,0.98095644,1,0.99631906,1,0.99456763
True,1,0.6297884,1,0.9984647,1,0.99171937
False,0,0.09161077,0,0.0014888997,0,0.0050654914
True,1,0.96006674,1,0.99631906,1,0.99456763
False,0,0.1217204,0,0.0014888997,0,0.0050654914
True,1,0.9748191,1,0.99480176,1,0.994371
False,0,0.042485643,0,0.0014888997,0,0.0050654914
True,1,0.97905695,1,0.9984647,1,0.99456763
False,0,0.4140499,1,0.9729811,1,0.9391808
True,0,0.18341778,1,0.7435304,1,0.81089324
True,0,0.08670023,1,0.9881997,1,0.9745223
False,0,0.0042840606,0,0.0014888997,0,0.0050654914
False,0,0.0713711,0,0.0033798057,0,0.0050654914
False,0,0.04191794,0,0.002465418,0,0.0050654914
False,0,0.062134508,0,0.0014888997,0,0.0050654914
False,0,0.16995445,0,0.0014888997,0,0.0050654914
False,0,0.007442396,0,0.0014888997,0,0.0050654914
True,0,0.22574508,1,0.8838993,1,0.8192832
False,0,0.0029397265,0,0.0014888997,0,0.0050654914
True,1,0.8803207,1,0.9984647,1,0.991932
True,1,0.6178154,1,0.9980939,1,0.99171937
False,0,0.094144166,0,0.0061437148,0,0.010296544
False,0,0.3440992,0,0.0061437148,0,0.01312909
True,0,0.37435338,1,0.60014147,1,0.65806705
True,1,0.9085728,1,0.99631906,1,0.99246407
False,1,0.71795094,0,0.0029080869,0,0.007878492
True,0,0.15010396,1,0.9729811,1,0.9360862
False,1,0.57155555,0,0.0014888997,0,0.007878492
True,0,0.35441592,1,0.99470043,1,0.991285
False,0,0.16246389,0,0.0014888997,0,0.0050654914
False,0,0.030449832,0,0.0014888997,0,0.0050654914
False,0,0.013470551,0,0.015676586,0,0.010296544
True,1,0.5273887,1,0.9849967,1,0.975804
True,1,0.9546826,1,0.9984862,1,0.99456763
True,1,0.8770256,1,0.99562526,1,0.9916408
True,0,0.2807142,1,0.9939546,1,0.98869985
False,1,0.60296106,0,0.004631929,0,0.015967894
False,0,0.033921152,0,0.0019739198,0,0.0050654914
False,0,0.13699907,0,0.0014888997,0,0.0050654914
False,1,0.7688744,0,0.0014888997,0,0.007878492
False,0,0.030116865,0,0.0014888997,0,0.0050654914
False,0,0.0730403,0,0.007814266,0,0.010296544
False,0,0.08378529,0,0.0043876804,0,0.010296544
True,1,0.97957087,1,0.9984647,1,0.99456763
False,0,0.032737017,0,0.0014888997,0,0.0050654914
True,0,0.49440593,1,0.99740356,1,0.99171937
False,0,0.016230563,0,0.0014888997,0,0.0050654914
False,0,0.12883691,0,0.0014888997,0,0.0050654914
True,1,0.96297634,1,0.98428774,1,0.9854504
True,1,0.9775414,1,0.9941711,1,0.994371
False,0,0.18947314,0,0.0014888997,0,0.0050654914
False,0,0.007117283,0,0.0038536335,0,0.0050654914
True,1,0.9842143,1,0.9984647,1,0.99456763
True,1,0.99072415,1,0.9979845,1,0.99456763
True,1,0.98000026,1,0.9984647,1,0.99456763
True,1,0.9466261,1,0.9984647,1,0.99456763
True,1,0.94452524,1,0.8909188,1,0.9245077
False,0,0.31750828,0,0.0016023163,0,0.0050654914
False,0,0.17529227,0,0.24156046,0,0.27089992
True,1,0.9478793,1,0.9938624,1,0.994371
False,1,0.56703323,0,0.0029080869,0,0.007878492
False,0,0.08164994,0,0.0019739198,0,0.0050654914
False,0,0.13188042,0,0.0029080869,0,0.0050654914
True,1,0.86994517,1,0.993218,1,0.9916408
False,0,0.273419,0,0.0014888997,0,0.0050654914
False,0,0.10809355,0,0.0014888997,0,0.0050654914
True,1,0.9853147,1,0.9934458,1,0.994371
True,1,0.765365,1,0.98624563,1,0.975804
False,1,0.7836622,1,0.7251869,1,0.85508466
False,1,0.6022392,0,0.0019947924,0,0.007878492
True,1,0.9634611,1,0.9984647,1,0.99456763
False,0,0.16929834,0,0.0014888997,0,0.0050654914
True,1,0.9772325,1,0.9984199,1,0.99456763
True,1,0.89883876,1,0.98352194,1,0.97988796
False,0,0.11236033,0,0.0014888997,0,0.0050654914
True,1,0.98060066,1,0.9942135,1,0.994371
False,0,0.10901723,0,0.0043876804,0,0.010296544
False,1,0.78658956,1,0.90809405,1,0.9359244
True,1,0.9923185,1,0.99245775,1,0.994371
True,1,0.7138883,1,0.99740356,1,0.99171937
True,1,0.98115003,1,0.99028087,1,0.994371
False,0,0.043285675,0,0.0014888997,0,0.0050654914
True,1,0.75957406,1,0.85046405,1,0.87392986
True,1,0.84604764,1,0.99762386,1,0.991932
False,1,0.51933247,0,0.0014888997,0,0.007878492
True,1,0.960378,1,0.9984647,1,0.99456763
False,0,0.41243485,0,0.0014888997,0,0.007878492
True,0,0.01420217,0,0.0019739198,0,0.0050654914
False,0,0.13260978,0,0.0014888997,0,0.0050654914
False,0,0.2310187,0,0.0014888997,0,0.0050654914
False,0,0.3779963,0,0.0014888997,0,0.0064683943
False,0,0.09710545,0,0.002465418,0,0.0050654914
True,1,0.86722296,1,0.99000156,1,0.9916408
True,1,0.85219,1,0.85262334,1,0.8877514
True,1,0.8230597,1,0.9984862,1,0.99171937
False,0,0.05392833,0,0.0014888997,0,0.0050654914
False,0,0.33826643,0,0.0014888997,0,0.0064683943
True,1,0.9913306,1,0.98853123,1,0.98835075
False,0,0.08570117,0,0.09052453,0,0.069357246
True,1,0.8523641,1,0.99609923,1,0.991932
True,1,0.9765885,1,0.9980106,1,0.99456763
True,1,0.8999284,1,0.99740356,1,0.99246407
False,0,0.2953482,0,0.0061437148,0,0.010296544
False,0,0.20542708,0,0.0014888997,0,0.0050654914
True,1,0.8619406,1,0.67937,1,0.7939795
True,1,0.877503,1,0.9852121,1,0.9784872
True,1,0.6798498,1,0.9644271,1,0.9359244
True,0,0.06304828,1,0.88430226,1,0.8192832
False,0,0.01199463,0,0.0016023163,0,0.0050654914
False,0,0.09587836,0,0.0014888997,0,0.0050654914
False,0,0.071376756,0,0.0033115332,0,0.0050654914
False,1,0.5447221,0,0.002465418,0,0.007878492
False,0,0.037074618,0,0.0016023163,0,0.0050654914
True,1,0.88247335,1,0.9922741,1,0.9916408
True,1,0.51085407,1,0.9729811,1,0.9391808
True,1,0.83083856,1,0.9984647,1,0.99171937
True,0,0.15659343,1,0.9984647,1,0.98909235
True,0,0.1129605,1,0.74340326,1,0.81089324
False,0,0.08575682,0,0.0014888997,0,0.0050654914
True,1,0.9414899,1,0.99356383,1,0.99429566
False,0,0.027633186,0,0.0014888997,0,0.0050654914
True,1,0.9671454,1,0.99358493,1,0.994371
True,1,0.9515361,1,0.99684346,1,0.99456763
True,1,0.87334526,1,0.9255815,1,0.9433895
False,0,0.029331733,0,0.0014888997,0,0.0050654914
False,0,0.02262516,0,0.0019739198,0,0.0050654914
True,1,0.9837017,1,0.9900305,1,0.994371
True,1,0.9882935,1,0.99245185,1,0.994371
True,1,0.7156724,1,0.9984862,1,0.99171937
False,0,0.16157979,0,0.0019947924,0,0.0050654914
True,1,0.8925032,1,0.99609923,1,0.99246407
True,1,0.9375099,1,0.99631906,1,0.99449486
True,1,0.9817909,1,0.99245185,1,0.994371
False,0,0.05010795,0,0.010276044,0,0.010296544
True,1,0.98908234,1,0.9970771,1,0.99456763
False,1,0.6003484,0,0.0014888997,0,0.007878492
False,0,0.045737796,0,0.0014888997,0,0.0050654914
False,0,0.18680781,0,0.002465418,0,0.0050654914
False,0,0.036582623,0,0.0014888997,0,0.0050654914
True,1,0.97299033,1,0.9941711,1,0.994371
False,0,0.028160596,0,0.0016023163,0,0.0050654914
True,1,0.9152541,1,0.9976344,1,0.99246407
False,0,0.03309942,0,0.0014888997,0,0.0050654914
True,1,0.5356363,1,0.9535448,1,0.9359244
False,0,0.29884565,0,0.0014888997,0,0.0050654914
False,0,0.04132759,0,0.002465418,0,0.0050654914
True,1,0.88443065,1,0.93201435,1,0.9433895
True,1,0.73173666,1,0.9954602,1,0.9914205
False,0,0.29132172,0,0.0014888997,0,0.0050654914
False,0,0.04694455,0,0.0014888997,0,0.0050654914
True,1,0.9690925,1,0.99801266,1,0.99456763
True,0,0.06275916,1,0.99428505,1,0.98869985
False,0,0.17897637,0,0.0014888997,0,0.0050654914
True,1,0.97943705,1,0.99555784,1,0.994371
False,1,0.5043098,0,0.0043876804,0,0.015967894
True,1,0.949534,1,0.99609923,1,0.99456763
False,1,0.88948333,0,0.002465418,0,0.007677792
True,1,0.98060066,1,0.9831255,1,0.9854504
True,1,0.92812794,1,0.98584646,1,0.97988796
True,1,0.976917,1,0.98814374,1,0.98835075
False,0,0.17368639,0,0.002465418,0,0.0050654914
False,0,0.09161283,0,0.0014888997,0,0.0050654914
True,1,0.97638345,1,0.9647767,1,0.9626924
False,0,0.08429355,0,0.0014888997,0,0.0050654914
True,1,0.98636544,1,0.99245775,1,0.994371
False,0,0.084738605,0,0.0019739198,0,0.0050654914
False,0,0.17069452,0,0.0038536335,0,0.0050654914
False,0,0.05757427,0,0.0014888997,0,0.0050654914
False,0,0.2842721,1,0.7251869,1,0.81089324
False,0,0.06409061,0,0.0014888997,0,0.0050654914
True,1,0.81690466,1,0.9979845,1,0.99171937
True,1,0.9926192,1,0.98624563,1,0.9854504
True,1,0.87096065,1,0.8272948,1,0.87066644
True,1,0.894009,1,0.9874463,1,0.98387897
False,0,0.1423991,0,0.002465418,0,0.0050654914
True,1,0.9587312,1,0.92243546,1,0.9626924
True,1,0.8649902,1,0.98174185,1,0.9462883
True,1,0.9468592,1,0.99562526,1,0.994371
True,1,0.9468996,1,0.9955811,1,0.994371
True,1,0.814144,1,0.9984647,1,0.99171937
True,1,0.96093565,1,0.9915325,1,0.994371
False,1,0.5094418,0,0.0014888997,0,0.007878492
False,0,0.34674233,0,0.0014888997,0,0.0064683943
True,1,0.95630205,1,0.8909188,1,0.9245077
True,1,0.979887,1,0.9984647,1,0.99456763
True,1,0.9783604,1,0.99442,1,0.994371
False,1,0.6003423,1,0.85262334,1,0.87392986
False,0,0.0907733,0,0.0033115332,0,0.0050654914
True,1,0.8533667,1,0.9814029,1,0.9462883
True,1,0.96060574,1,0.9984647,1,0.99456763
False,0,0.009208883,0,0.0019739198,0,0.0050654914
True,1,0.8667848,1,0.9469757,1,0.9433895
False,0,0.10903914,0,0.0014888997,0,0.0050654914
False,0,0.3315581,0,0.002465418,0,0.0064683943
True,0,0.18468168,0,0.49270406,1,0.6024964
False,0,0.024552666,0,0.0014888997,0,0.0050654914
False,0,0.052387677,0,0.0019739198,0,0.0050654914
False,0,0.14053467,0,0.002465418,0,0.0050654914
False,1,0.7455667,0,0.0014888997,0,0.007878492
False,0,0.05218776,0,0.0014888997,0,0.0050654914
True,1,0.939815,1,0.9984647,1,0.99449486
True,1,0.63865316,1,0.9879745,1,0.9805894
False,0,0.023409903,0,0.0014888997,0,0.0050654914
True,1,0.9520079,1,0.99801266,1,0.99456763
False,0,0.027975464,0,0.0014888997,0,0.0050654914
True,1,0.97853297,1,0.9555626,1,0.9626924
False,0,0.02926494,0,0.0014888997,0,0.0050654914
False,0,0.010543756,0,0.0014888997,0,0.0050654914
True,1,0.8033728,1,0.6451979,1,0.7056552
True,1,0.8250851,1,0.9984647,1,0.99171937
False,0,0.22115022,0,0.0014888997,0,0.0050654914
False,0,0.11586854,0,0.0014888997,0,0.0050654914
False,0,0.06357566,0,0.0014888997,0,0.0050654914
True,1,0.906488,1,0.9768371,1,0.95066047
False,0,0.23960014,1,0.70424217,1,0.7105473
False,0,0.051078543,0,0.0014888997,0,0.0050654914
False,0,0.0070503796,0,0.0014888997,0,0.0050654914
False,1,0.5341409,0,0.0014888997,0,0.007878492
False,0,0.37276188,0,0.0014888997,0,0.0064683943
False,0,0.2009436,0,0.0061437148,0,0.010296544
False,0,0.194195,0,0.0014888997,0,0.0050654914
True,1,0.97728354,1,0.9984862,1,0.99456763
False,0,0.45219246,0,0.0014888997,0,0.007878492
False,0,0.016960153,0,0.0031292709,0,0.0050654914
True,0,0.13559894,1,0.99712425,1,0.98909235
True,1,0.8312306,1,0.9984647,1,0.9916083
False,0,0.04086871,0,0.0029080869,0,0.0050654914
False,1,0.5648199,0,0.0050742365,0,0.015967894
False,0,0.37772477,0,0.0014888997,0,0.0064683943
True,1,0.87131757,1,0.9846752,1,0.9784872
True,1,0.77124316,1,0.8698841,1,0.87392986
False,0,0.05041004,0,0.0014888997,0,0.0050654914
False,0,0.2985436,0,0.0014888997,0,0.0050654914
False,0,0.17706856,0,0.002465418,0,0.0050654914
True,1,0.93856627,1,0.99684346,1,0.99449486
False,0,0.065577485,0,0.050190408,0,0.063462086
True,1,0.52864134,1,0.99339104,1,0.9914205
False,0,0.12453527,0,0.0038536335,0,0.0050654914
False,0,0.22006896,0,0.0014888997,0,0.0050654914
False,0,0.46198738,0,0.004208192,0,0.007878492
False,1,0.80034757,0,0.0014888997,0,0.007878492
True,1,0.90525335,1,0.9771279,1,0.95066047
True,1,0.9587432,1,0.9979845,1,0.99456763
True,1,0.88722813,1,0.9976325,1,0.991932
True,0,0.12090188,1,0.9524408,1,0.93267584
False,0,0.21643963,0,0.011429843,0,0.010296544
True,1,0.98401767,1,0.99245185,1,0.994371
False,1,0.75364083,0,0.0033115332,0,0.007878492
False,0,0.1115229,0,0.0016023163,0,0.0050654914
False,0,0.031298917,0,0.0019739198,0,0.0050654914
True,1,0.8143795,1,0.8698841,1,0.87392986
True,1,0.91736376,1,0.95636684,1,0.94798464
False,0,0.019439688,0,0.0019739198,0,0.0050654914
False,0,0.04325865,0,0.0014888997,0,0.0050654914
False,0,0.016729495,0,0.0038536335,0,0.0050654914
False,1,0.96485907,0,0.004208192,0,0.008022286
True,1,0.9715111,1,0.9984647,1,0.99456763
True,1,0.9500845,1,0.9942135,1,0.994371
True,0,0.032311857,1,0.9914302,1,0.98869985
True,1,0.5628521,1,0.9984647,1,0.99171937
False,0,0.15251191,0,0.002465418,0,0.0050654914
True,1,0.521013,1,0.9949451,1,0.9914205
False,0,0.015345061,0,0.0016023163,0,0.0050654914
True,1,0.94351447,1,0.9944971,1,0.994371
True,0,0.09419902,1,0.87364995,1,0.8192832
True,1,0.98190993,1,0.99609923,1,0.99456763
False,1,0.6244334,0,0.0052346783,0,0.015967894
True,1,0.9206383,1,0.99631906,1,0.99246407
False,0,0.16250949,0,0.0019739198,0,0.0050654914
True,1,0.94684446,1,0.9984199,1,0.99456763
True,1,0.99248016,1,0.9984647,1,0.99456763
True,1,0.84296095,1,0.9984647,1,0.991932
False,0,0.14878762,0,0.0019739198,0,0.0050654914
True,1,0.98109883,1,0.96525896,1,0.9626924
True,1,0.99177766,1,0.9925964,1,0.994371
False,0,0.23946828,0,0.0014888997,0,0.0050654914
True,0,0.065773316,1,0.9780002,1,0.9360862
True,1,0.68773234,1,0.959968,1,0.9359244
True,1,0.9885272,1,0.99034715,1,0.994371
False,0,0.298147,0,0.0178213,0,0.010296544
True,1,0.95293903,1,0.99356383,1,0.994371
True,1,0.9559519,1,0.99490875,1,0.994371
False,0,0.011802939,0,0.0016023163,0,0.0050654914
False,0,0.032753192,0,0.0016023163,0,0.0050654914
True,1,0.53573465,1,0.98775196,1,0.9805894
True,1,0.9830692,1,0.99801266,1,0.99456763
True,1,0.5693425,1,0.99562526,1,0.9914205
False,0,0.49513707,0,0.012758425,0,0.015967894
True,1,0.81804365,1,0.9984647,1,0.99171937
True,1,0.88118935,1,0.9949451,1,0.9916408
False,0,0.3305067,0,0.0014888997,0,0.0064683943
True,1,0.9829389,1,0.9984647,1,0.99456763
False,0,0.37784827,0,0.0016023163,0,0.0064683943
True,1,0.9816024,1,0.9980217,1,0.99456763
False,0,0.17910968,0,0.0075737676,0,0.010296544
False,0,0.058007393,0,0.0014888997,0,0.0050654914
False,0,0.24682057,0,0.0014888997,0,0.0050654914
False,0,0.15350571,0,0.0019739198,0,0.0050654914
False,0,0.2125999,0,0.0014888997,0,0.0050654914
True,1,0.7392779,1,0.9984647,1,0.99171937
False,0,0.35087293,0,0.0014888997,0,0.0064683943
False,0,0.12015441,0,0.0014888997,0,0.0050654914
True,1,0.9535337,1,0.99609923,1,0.99456763
True,1,0.9767213,1,0.9944971,1,0.994371
True,1,0.9770957,1,0.99626994,1,0.99456763
False,0,0.10431125,0,0.0014888997,0,0.0050654914
False,1,0.6526213,0,0.1868578,0,0.32971197
False,0,0.07423111,0,0.0043876804,0,0.010296544
False,0,0.010987616,0,0.0014888997,0,0.0050654914
False,0,0.0308573,0,0.0014888997,0,0.0050654914
False,0,0.2279541,0,0.0061437148,0,0.010296544
False,0,0.05518448,0,0.0014888997,0,0.0050654914
True,1,0.96801335,1,0.9984647,1,0.99456763
False,0,0.062080212,0,0.0014888997,0,0.0050654914
False,1,0.6241068,0,0.002465418,0,0.007878492
True,0,0.13551769,1,0.9782678,1,0.9360862
False,0,0.17294501,0,0.0014888997,0,0.0050654914
True,1,0.97028965,1,0.997936,1,0.99456763
False,0,0.049006514,0,0.0014888997,0,0.0050654914
True,0,0.40753153,1,0.9157788,1,0.9359244
True,1,0.94961905,1,0.99609923,1,0.99456763
True,1,0.9576731,1,0.9984862,1,0.99456763
True,1,0.91512394,1,0.9581986,1,0.94798464
False,0,0.04743223,0,0.0016023163,0,0.0050654914
False,0,0.11738091,0,0.0014888997,0,0.0050654914
False,0,0.05444983,0,0.0014888997,0,0.0050654914
True,1,0.89328605,1,0.98295724,1,0.97988796
False,1,0.76185536,0,0.0019739198,0,0.007878492
True,1,0.9473423,1,0.9984647,1,0.99456763
True,1,0.64780015,1,0.83125407,1,0.85508466
True,1,0.9731121,1,0.9917317,1,0.994371
True,1,0.98411304,1,0.99245185,1,0.994371
True,1,0.85294974,1,0.9851924,1,0.9784872
False,0,0.023421967,0,0.0014888997,0,0.0050654914
True,1,0.9869466,1,0.9984862,1,0.99456763
True,1,0.9897914,1,0.99245775,1,0.994371
True,0,0.48875952,1,0.993064,1,0.9914205
False,0,0.019987408,0,0.0019739198,0,0.0050654914
True,1,0.9430747,1,0.97584414,1,0.9646399
False,0,0.3203752,0,0.0014888997,0,0.0050654914
False,0,0.17625853,0,0.0019739198,0,0.0050654914
False,0,0.057011224,0,0.0014888997,0,0.0050654914
False,0,0.47248733,0,0.0014888997,0,0.007878492
True,0,0.35265297,1,0.9881891,1,0.9802864
True,0,0.41579637,1,0.9984647,1,0.99171937
False,0,0.22500584,0,0.0016023163,0,0.0050654914
True,1,0.5956487,1,0.99631435,1,0.99171937
False,0,0.018410292,0,0.004208192,0,0.0050654914
True,1,0.9857249,1,0.9974119,1,0.99456763
False,0,0.009043338,0,0.0014888997,0,0.0050654914
False,0,0.44878924,0,0.0014888997,0,0.007878492
False,0,0.00927337,0,0.0016023163,0,0.0050654914
False,0,0.009151285,0,0.0014888997,0,0.0050654914
True,1,0.940167,1,0.8299215,1,0.9104119
True,0,0.3254437,1,0.9628004,1,0.93267584
True,1,0.9791965,1,0.99801266,1,0.99456763
False,0,0.07434128,0,0.0014888997,0,0.0050654914
True,1,0.99215126,1,0.9968669,1,0.99456763
True,1,0.9909204,1,0.9984647,1,0.99456763
False,0,0.14686094,0,0.19224843,0,0.27089992
True,1,0.7336139,1,0.99302304,1,0.9914205
True,1,0.858558,1,0.99684346,1,0.991932
True,1,0.54345095,1,0.9984647,1,0.99171937
True,1,0.94383484,1,0.99442,1,0.994371
False,0,0.21650779,0,0.0016023163,0,0.0050654914
True,1,0.93653136,1,0.99801266,1,0.99449486
False,0,0.11513611,0,0.0014888997,0,0.0050654914
True,1,0.91119087,1,0.9984647,1,0.99246407
True,1,0.9732868,1,0.9979684,1,0.99456763
False,0,0.20855808,0,0.0014888997,0,0.0050654914
False,0,0.01600687,0,0.0014888997,0,0.0050654914
False,0,0.09620688,0,0.0014888997,0,0.0050654914
True,1,0.9853147,1,0.99783725,1,0.99456763
True,1,0.9725528,1,0.885079,1,0.9245077
True,1,0.6709963,1,0.9596743,1,0.9359244
False,0,0.012078203,0,0.0014888997,0,0.0050654914
True,1,0.7652235,1,0.8275656,1,0.85508466
False,0,0.028709657,0,0.0014888997,0,0.0050654914
True,1,0.9355739,1,0.99245185,1,0.99429566
True,1,0.5141313,1,0.99690837,1,0.99171937
False,0,0.053974938,0,0.0016023163,0,0.0050654914
True,1,0.9908133,1,0.9925964,1,0.994371
False,0,0.06973613,0,0.0014888997,0,0.0050654914
True,1,0.9025125,1,0.9330016,1,0.94798464
False,0,0.029714746,0,0.008333177,0,0.010296544
False,1,0.51701903,0,0.0014888997,0,0.007878492
False,0,0.24662715,0,0.0014888997,0,0.0050654914
False,0,0.28182802,0,0.0014888997,0,0.0050654914
False,0,0.1995124,0,0.0019739198,0,0.0050654914
False,0,0.12333694,0,0.0014888997,0,0.0050654914
False,0,0.03131563,0,0.0016023163,0,0.0050654914
False,0,0.05417989,0,0.004208192,0,0.0050654914
False,0,0.04489124,0,0.0016023163,0,0.0050654914
True,1,0.54557544,1,0.97060037,1,0.9359244
True,1,0.9924516,1,0.9984647,1,0.99456763
False,0,0.06321682,0,0.0019739198,0,0.0050654914
False,0,0.008422092,0,0.0016023163,0,0.0050654914
True,1,0.9811978,1,0.9984862,1,0.99456763
True,1,0.9885272,1,0.9925964,1,0.994371
False,0,0.041262053,0,0.0016023163,0,0.0050654914
False,0,0.014859125,0,0.0016023163,0,0.0050654914
False,0,0.03578954,0,0.0014888997,0,0.0050654914
False,0,0.091810144,0,0.0016023163,0,0.0050654914
False,0,0.012449694,0,0.0014888997,0,0.0050654914
False,0,0.034144554,0,0.0029080869,0,0.0050654914
True,1,0.9128457,1,0.9900305,1,0.992192
True,1,0.9559519,1,0.92809355,1,0.9626924
True,1,0.8784801,1,0.97584414,1,0.9462883
True,1,0.87769514,1,0.9555626,1,0.9433895
True,0,0.08336069,1,0.9049966,1,0.8192832
False,0,0.08382282,1,0.97231376,1,0.93267584
True,0,0.21590824,1,0.9984862,1,0.98909235
False,0,0.14989655,0,0.0014888997,0,0.0050654914
True,1,0.9953244,1,0.9984647,1,0.99456763
False,1,0.72953737,0,0.008911809,0,0.015967894
False,0,0.19062915,0,0.002465418,0,0.0050654914
False,0,0.029631525,0,0.0014888997,0,0.0050654914
True,1,0.9372851,1,0.99562526,1,0.99429566
True,0,0.06726961,1,0.9984647,1,0.98909235
False,0,0.013201641,0,0.0038536335,0,0.0050654914
False,0,0.04047989,0,0.0016023163,0,0.0050654914
False,0,0.3652878,0,0.0033115332,0,0.0064683943
False,0,0.07650014,0,0.0014888997,0,0.0050654914
False,0,0.12799814,0,0.0014888997,0,0.0050654914
False,0,0.03289298,0,0.004208192,0,0.0050654914
True,1,0.5747062,1,0.9932138,1,0.9914205
True,1,0.99020374,1,0.99555784,1,0.994371
True,1,0.9748205,1,0.99442,1,0.994371
False,0,0.10973403,0,0.0014888997,0,0.0050654914
False,0,0.09273043,0,0.004208192,0,0.0050654914
True,1,0.9527056,1,0.9984647,1,0.99456763
False,0,0.047232114,0,0.0014888997,0,0.0050654914
False,0,0.32738677,0,0.0014888997,0,0.0050654914
True,1,0.915332,1,0.9365125,1,0.94798464
True,1,0.97511905,1,0.9934001,1,0.994371
True,1,0.9512588,1,0.99245775,1,0.994371
True,1,0.9697777,1,0.9984862,1,0.99456763
